type,dataset,slot_time,instance_number,month,energy_instance_reference,energy_production_function,exec_time,status,obj_value,obj_bound
HEURISTIC_SPLIT_48_EQUALS,B,96,5,Sep,2,quadratic,0:00:07.360097,OPTIMAL,126725765557,118835118573
HEURISTIC_SPLIT_48_LAD,B,96,1,Dec,2,constant,0:00:06.005396,OPTIMAL,125384473648,118933799094
HEURISTIC_SPLIT_48_LAD,B,96,1,Dec,2,exponential,0:00:05.971880,OPTIMAL,125387152547,118953111679
HEURISTIC_SPLIT_48_LAD,B,96,1,Dec,2,linear,0:00:06.041461,OPTIMAL,125390271434,118941445598
HEURISTIC_SPLIT_48_LAD,B,96,1,Dec,2,quadratic,0:00:06.127175,OPTIMAL,125381890858,118945457168
HEURISTIC_SPLIT_48_LAD,B,96,1,Jul,2,constant,0:00:06.225460,OPTIMAL,125358873906,118925619169
HEURISTIC_SPLIT_48_LAD,B,96,1,Jul,2,exponential,0:00:06.401205,OPTIMAL,125424567051,118950672886
HEURISTIC_SPLIT_48_LAD,B,96,1,Jul,2,linear,0:00:06.562717,OPTIMAL,125408721899,118936432606
HEURISTIC_SPLIT_48_LAD,B,96,1,Jul,2,quadratic,0:00:06.351578,OPTIMAL,125385829921,118941779009
HEURISTIC_SPLIT_48_LAD,B,96,1,Sep,2,constant,0:00:06.208685,OPTIMAL,125374779943,118927969092
HEURISTIC_SPLIT_48_LAD,B,96,1,Sep,2,exponential,0:00:06.067177,OPTIMAL,125383286479,118951399001
HEURISTIC_SPLIT_48_LAD,B,96,1,Sep,2,linear,0:00:06.331180,OPTIMAL,125380507335,118938047250
HEURISTIC_SPLIT_48_LAD,B,96,1,Sep,2,quadratic,0:00:06.655583,OPTIMAL,125363200654,118943080731
HEURISTIC_SPLIT_48_LAD,B,96,2,Dec,2,constant,0:00:06.199880,OPTIMAL,125041397972,118943237926
HEURISTIC_SPLIT_48_LAD,B,96,2,Dec,2,exponential,0:00:06.127005,OPTIMAL,125056911927,118962552148
HEURISTIC_SPLIT_48_LAD,B,96,2,Dec,2,linear,0:00:06.193629,OPTIMAL,125043854100,118950892647
HEURISTIC_SPLIT_48_LAD,B,96,2,Dec,2,quadratic,0:00:06.349118,OPTIMAL,125058871323,118954896102
HEURISTIC_SPLIT_48_LAD,B,96,2,Jul,2,constant,0:00:06.416712,OPTIMAL,125035767490,118935062997
HEURISTIC_SPLIT_48_LAD,B,96,2,Jul,2,exponential,0:00:06.288526,OPTIMAL,125089832983,118960112766
HEURISTIC_SPLIT_48_LAD,B,96,2,Jul,2,linear,0:00:06.490964,OPTIMAL,125049112084,118945879760
HEURISTIC_SPLIT_48_LAD,B,96,2,Jul,2,quadratic,0:00:06.403358,OPTIMAL,125024293713,118951218471
HEURISTIC_SPLIT_48_LAD,B,96,2,Sep,2,constant,0:00:06.313926,OPTIMAL,125013018463,118937410512
HEURISTIC_SPLIT_48_LAD,B,96,2,Sep,2,exponential,0:00:06.213212,OPTIMAL,125049078298,118960839583
HEURISTIC_SPLIT_48_LAD,B,96,2,Sep,2,linear,0:00:06.304573,OPTIMAL,125041180852,118947492092
HEURISTIC_SPLIT_48_LAD,B,96,2,Sep,2,quadratic,0:00:06.472312,OPTIMAL,125034050860,118952410544
HEURISTIC_SPLIT_48_LAD,B,96,3,Dec,2,constant,0:00:06.962748,OPTIMAL,125327589852,118963174260
HEURISTIC_SPLIT_48_LAD,B,96,3,Dec,2,exponential,0:00:06.594674,OPTIMAL,125317589835,118982490749
HEURISTIC_SPLIT_48_LAD,B,96,3,Dec,2,linear,0:00:06.117396,OPTIMAL,125322266480,118970819101
HEURISTIC_SPLIT_48_LAD,B,96,3,Dec,2,quadratic,0:00:06.513172,OPTIMAL,125370476911,118974827178
HEURISTIC_SPLIT_48_LAD,B,96,3,Jul,2,constant,0:00:06.300314,OPTIMAL,125353293342,118954917972
HEURISTIC_SPLIT_48_LAD,B,96,3,Jul,2,exponential,0:00:06.719333,OPTIMAL,125342145525,118979981185
HEURISTIC_SPLIT_48_LAD,B,96,3,Jul,2,linear,0:00:06.337496,OPTIMAL,125374304460,118965725773
HEURISTIC_SPLIT_48_LAD,B,96,3,Jul,2,quadratic,0:00:06.891872,OPTIMAL,125366924428,118971073671
HEURISTIC_SPLIT_48_LAD,B,96,3,Sep,2,constant,0:00:06.190009,OPTIMAL,125356275463,118957269557
HEURISTIC_SPLIT_48_LAD,B,96,3,Sep,2,exponential,0:00:06.781265,OPTIMAL,125333735388,118980708602
HEURISTIC_SPLIT_48_LAD,B,96,3,Sep,2,linear,0:00:06.640619,OPTIMAL,125361399530,118967342686
HEURISTIC_SPLIT_48_LAD,B,96,3,Sep,2,quadratic,0:00:06.689235,OPTIMAL,125343853295,118972266486
HEURISTIC_SPLIT_48_LAD,B,96,4,Dec,2,constant,0:00:06.988556,OPTIMAL,124737585406,118886175537
HEURISTIC_SPLIT_48_LAD,B,96,4,Dec,2,exponential,0:00:06.655215,OPTIMAL,124729626655,118905485989
HEURISTIC_SPLIT_48_LAD,B,96,4,Dec,2,linear,0:00:06.814920,OPTIMAL,124741328806,118893821744
HEURISTIC_SPLIT_48_LAD,B,96,4,Dec,2,quadratic,0:00:07.482770,OPTIMAL,124724862173,118898264462
HEURISTIC_SPLIT_48_LAD,B,96,4,Jul,2,constant,0:00:07.318518,OPTIMAL,124751710673,118878041807
HEURISTIC_SPLIT_48_LAD,B,96,4,Jul,2,exponential,0:00:07.029775,OPTIMAL,124821917522,118903076938
HEURISTIC_SPLIT_48_LAD,B,96,4,Jul,2,linear,0:00:07.082710,OPTIMAL,124784496592,118888796127
HEURISTIC_SPLIT_48_LAD,B,96,4,Jul,2,quadratic,0:00:07.164258,OPTIMAL,124763120530,118894148165
HEURISTIC_SPLIT_48_LAD,B,96,4,Sep,2,constant,0:00:07.220686,OPTIMAL,124746341203,118880342821
HEURISTIC_SPLIT_48_LAD,B,96,4,Sep,2,exponential,0:00:06.860600,OPTIMAL,124740587790,118903774634
HEURISTIC_SPLIT_48_LAD,B,96,4,Sep,2,linear,0:00:07.766587,OPTIMAL,124739458031,118890574151
HEURISTIC_SPLIT_48_LAD,B,96,4,Sep,2,quadratic,0:00:07.026805,OPTIMAL,124745674879,118895341036
HEURISTIC_SPLIT_48_LAD,B,96,5,Dec,2,constant,0:00:07.104522,OPTIMAL,125571775978,118938845478
HEURISTIC_SPLIT_48_LAD,B,96,5,Dec,2,exponential,0:00:06.499071,OPTIMAL,125580653230,118958156980
HEURISTIC_SPLIT_48_LAD,B,96,5,Dec,2,linear,0:00:06.390754,OPTIMAL,125569624305,118946495385
HEURISTIC_SPLIT_48_LAD,B,96,5,Dec,2,quadratic,0:00:06.551054,OPTIMAL,125568002374,118950502485
HEURISTIC_SPLIT_48_LAD,B,96,5,Jul,2,constant,0:00:06.954253,OPTIMAL,125569367520,118930553028
HEURISTIC_SPLIT_48_LAD,B,96,5,Jul,2,exponential,0:00:06.254122,OPTIMAL,125618957207,118955604670
HEURISTIC_SPLIT_48_LAD,B,96,5,Jul,2,linear,0:00:07.162109,OPTIMAL,125550724432,118941359229
HEURISTIC_SPLIT_48_LAD,B,96,5,Jul,2,quadratic,0:00:06.596279,OPTIMAL,125542044943,118946824303
HEURISTIC_SPLIT_48_LAD,B,96,5,Sep,2,constant,0:00:07.510175,OPTIMAL,125575842275,118933012910
HEURISTIC_SPLIT_48_LAD,B,96,5,Sep,2,exponential,0:00:06.139148,OPTIMAL,125561900495,118956330577
HEURISTIC_SPLIT_48_LAD,B,96,5,Sep,2,linear,0:00:06.675437,OPTIMAL,125563136159,118942977156
HEURISTIC_SPLIT_48_LAD,B,96,5,Sep,2,quadratic,0:00:06.297598,OPTIMAL,125567232533,118947900973
HEURISTIC_SPLIT_48_LSD,B,96,1,Dec,2,constant,0:00:05.882627,OPTIMAL,126004206749,118921991159
HEURISTIC_SPLIT_48_LSD,B,96,1,Dec,2,exponential,0:00:05.825488,OPTIMAL,126008850076,118941302011
HEURISTIC_SPLIT_48_LSD,B,96,1,Dec,2,linear,0:00:05.900504,OPTIMAL,126006707685,118929657756
HEURISTIC_SPLIT_48_LSD,B,96,1,Dec,2,quadratic,0:00:06.020234,OPTIMAL,126003256133,118933635910
HEURISTIC_SPLIT_48_LSD,B,96,1,Jul,2,constant,0:00:06.070479,OPTIMAL,125991093783,118913810066
HEURISTIC_SPLIT_48_LSD,B,96,1,Jul,2,exponential,0:00:06.246250,OPTIMAL,126041808175,118938864071
HEURISTIC_SPLIT_48_LSD,B,96,1,Jul,2,linear,0:00:06.286279,OPTIMAL,126030879031,118924631017
HEURISTIC_SPLIT_48_LSD,B,96,1,Jul,2,quadratic,0:00:06.521196,OPTIMAL,127756607909,118930209248
HEURISTIC_SPLIT_48_LSD,B,96,1,Sep,2,constant,0:00:06.051458,OPTIMAL,126002492599,118916154530
HEURISTIC_SPLIT_48_LSD,B,96,1,Sep,2,exponential,0:00:06.105651,OPTIMAL,125995143475,118939589929
HEURISTIC_SPLIT_48_LSD,B,96,1,Sep,2,linear,0:00:06.176988,OPTIMAL,125993677733,118926249511
HEURISTIC_SPLIT_48_LSD,B,96,1,Sep,2,quadratic,0:00:06.568927,OPTIMAL,125998955535,118931265884
HEURISTIC_SPLIT_48_LSD,B,96,2,Dec,2,constant,0:00:06.184460,OPTIMAL,125471302426,118954103269
HEURISTIC_SPLIT_48_LSD,B,96,2,Dec,2,exponential,0:00:06.149056,OPTIMAL,125474717618,118973415933
HEURISTIC_SPLIT_48_LSD,B,96,2,Dec,2,linear,0:00:06.657861,OPTIMAL,125465446545,118962213455
HEURISTIC_SPLIT_48_LSD,B,96,2,Dec,2,quadratic,0:00:06.388702,OPTIMAL,125475451794,118965743556
HEURISTIC_SPLIT_48_LSD,B,96,2,Jul,2,constant,0:00:06.397248,OPTIMAL,125458569438,118945929663
HEURISTIC_SPLIT_48_LSD,B,96,2,Jul,2,exponential,0:00:06.303109,OPTIMAL,125514217315,118970978038
HEURISTIC_SPLIT_48_LSD,B,96,2,Jul,2,linear,0:00:06.502451,OPTIMAL,125468090556,118956724715
HEURISTIC_SPLIT_48_LSD,B,96,2,Jul,2,quadratic,0:00:06.421873,OPTIMAL,125451635443,118962076213
HEURISTIC_SPLIT_48_LSD,B,96,2,Sep,2,constant,0:00:06.299266,OPTIMAL,125443859345,118948273081
HEURISTIC_SPLIT_48_LSD,B,96,2,Sep,2,exponential,0:00:06.290823,OPTIMAL,125473218387,118971704598
HEURISTIC_SPLIT_48_LSD,B,96,2,Sep,2,linear,0:00:06.356650,OPTIMAL,125472972281,118958343401
HEURISTIC_SPLIT_48_LSD,B,96,2,Sep,2,quadratic,0:00:06.757459,OPTIMAL,125450207655,118963271248
HEURISTIC_SPLIT_48_LSD,B,96,3,Dec,2,constant,0:00:06.394666,OPTIMAL,125779280641,118944837781
HEURISTIC_SPLIT_48_LSD,B,96,3,Dec,2,exponential,0:00:06.555061,OPTIMAL,125770947548,118964152976
HEURISTIC_SPLIT_48_LSD,B,96,3,Dec,2,linear,0:00:06.529706,OPTIMAL,125782532870,118952505463
HEURISTIC_SPLIT_48_LSD,B,96,3,Dec,2,quadratic,0:00:06.462028,OPTIMAL,125817425569,118956486174
HEURISTIC_SPLIT_48_LSD,B,96,3,Jul,2,constant,0:00:06.523336,OPTIMAL,125799624460,118936582337
HEURISTIC_SPLIT_48_LSD,B,96,3,Jul,2,exponential,0:00:06.795917,OPTIMAL,125793532574,118961644262
HEURISTIC_SPLIT_48_LSD,B,96,3,Jul,2,linear,0:00:06.277721,OPTIMAL,125810606352,118947400857
HEURISTIC_SPLIT_48_LSD,B,96,3,Jul,2,quadratic,0:00:06.822950,OPTIMAL,125776900662,118952798499
HEURISTIC_SPLIT_48_LSD,B,96,3,Sep,2,constant,0:00:06.012615,OPTIMAL,125812613119,118938929519
HEURISTIC_SPLIT_48_LSD,B,96,3,Sep,2,exponential,0:00:06.688594,OPTIMAL,125788495783,118962371462
HEURISTIC_SPLIT_48_LSD,B,96,3,Sep,2,linear,0:00:06.150741,OPTIMAL,125803205017,118949023816
HEURISTIC_SPLIT_48_LSD,B,96,3,Sep,2,quadratic,0:00:06.833624,OPTIMAL,125786133848,118953935915
HEURISTIC_SPLIT_48_LSD,B,96,4,Dec,2,constant,0:00:06.843474,OPTIMAL,125901593741,118878022201
HEURISTIC_SPLIT_48_LSD,B,96,4,Dec,2,exponential,0:00:06.535505,OPTIMAL,125892526343,118897330273
HEURISTIC_SPLIT_48_LSD,B,96,4,Dec,2,linear,0:00:06.812634,OPTIMAL,125897219448,118885666862
HEURISTIC_SPLIT_48_LSD,B,96,4,Dec,2,quadratic,0:00:07.418169,OPTIMAL,125880445058,118890100733
HEURISTIC_SPLIT_48_LSD,B,96,4,Jul,2,constant,0:00:07.434388,OPTIMAL,125915719009,118869890689
HEURISTIC_SPLIT_48_LSD,B,96,4,Jul,2,exponential,0:00:06.802538,OPTIMAL,125979310807,118894921624
HEURISTIC_SPLIT_48_LSD,B,96,4,Jul,2,linear,0:00:07.294270,OPTIMAL,125934152435,118880637805
HEURISTIC_SPLIT_48_LSD,B,96,4,Jul,2,quadratic,0:00:07.262611,OPTIMAL,125919147456,118885993593
HEURISTIC_SPLIT_48_LSD,B,96,4,Sep,2,constant,0:00:07.043683,OPTIMAL,125910572029,118872188056
HEURISTIC_SPLIT_48_LSD,B,96,4,Sep,2,exponential,0:00:06.750302,OPTIMAL,125899598702,118895619320
HEURISTIC_SPLIT_48_LSD,B,96,4,Sep,2,linear,0:00:07.467425,OPTIMAL,125885949264,118882419370
HEURISTIC_SPLIT_48_LSD,B,96,4,Sep,2,quadratic,0:00:07.136912,OPTIMAL,125905409490,118887189077
HEURISTIC_SPLIT_48_LSD,B,96,5,Dec,2,constant,0:00:06.723382,OPTIMAL,126108919715,118930268172
HEURISTIC_SPLIT_48_LSD,B,96,5,Dec,2,exponential,0:00:06.743806,OPTIMAL,126103032120,118949921963
HEURISTIC_SPLIT_48_LSD,B,96,5,Dec,2,linear,0:00:06.353821,OPTIMAL,126113433947,118937932314
HEURISTIC_SPLIT_48_LSD,B,96,5,Dec,2,quadratic,0:00:06.308724,OPTIMAL,126110574926,118941908779
HEURISTIC_SPLIT_48_LSD,B,96,5,Jul,2,constant,0:00:06.686641,OPTIMAL,126102659674,118921976047
HEURISTIC_SPLIT_48_LSD,B,96,5,Jul,2,exponential,0:00:06.102844,OPTIMAL,126148945041,118947026637
HEURISTIC_SPLIT_48_LSD,B,96,5,Jul,2,linear,0:00:06.466881,OPTIMAL,126083139829,118932793004
HEURISTIC_SPLIT_48_LSD,B,96,5,Jul,2,quadratic,0:00:06.472662,OPTIMAL,126080725578,118938240788
HEURISTIC_SPLIT_48_LSD,B,96,5,Sep,2,constant,0:00:06.782242,OPTIMAL,126111807149,118924433449
HEURISTIC_SPLIT_48_LSD,B,96,5,Sep,2,exponential,0:00:06.029391,OPTIMAL,126098554158,118947752832
HEURISTIC_SPLIT_48_LSD,B,96,5,Sep,2,linear,0:00:06.526215,OPTIMAL,126106894547,118934411725
HEURISTIC_SPLIT_48_LSD,B,96,5,Sep,2,quadratic,0:00:06.162670,OPTIMAL,126101374876,118939320423
NORMAL,B,96,1,Dec,2,constant,0:28:28.258325,OPTIMAL,121290169910,121120369748
NORMAL,B,96,1,Dec,2,exponential,0:30:10.627059,OPTIMAL,121292911227,121125199246
NORMAL,B,96,1,Dec,2,linear,0:31:48.327737,OPTIMAL,121290228858,121122275995
NORMAL,B,96,1,Dec,2,quadratic,0:32:49.011499,OPTIMAL,121284603393,121123265915
NORMAL,B,96,1,Jul,2,constant,0:33:59.193675,OPTIMAL,121283516981,121118296069
NORMAL,B,96,1,Jul,2,exponential,0:37:02.691208,OPTIMAL,121294856684,121124587799
NORMAL,B,96,1,Jul,2,linear,0:34:27.864265,OPTIMAL,121290309190,121121002334
NORMAL,B,96,1,Jul,2,quadratic,0:52:50.389454,OPTIMAL,121283398712,121122344095
NORMAL,B,96,1,Sep,2,constant,0:25:47.999288,OPTIMAL,121539560159,121118885111
NORMAL,B,96,1,Sep,2,exponential,0:25:43.650653,OPTIMAL,121378666113,121124769172
NORMAL,B,96,1,Sep,2,linear,0:46:56.103203,OPTIMAL,121282572373,121121408592
NORMAL,B,96,1,Sep,2,quadratic,0:32:54.162402,OPTIMAL,121307698645,121122643439
NORMAL,B,96,2,Dec,2,constant,0:33:55.851852,OPTIMAL,121293983023,121130819183
NORMAL,B,96,2,Dec,2,exponential,0:38:07.119192,OPTIMAL,121301856475,121135649143
NORMAL,B,96,2,Dec,2,linear,1:00:43.363302,OPTIMAL,121293220087,121132724236
NORMAL,B,96,2,Dec,2,quadratic,0:32:58.542317,OPTIMAL,121299009545,121133714951
NORMAL,B,96,2,Jul,2,constant,0:54:37.037341,OPTIMAL,121297115066,121128746644
NORMAL,B,96,2,Jul,2,exponential,0:43:12.467518,OPTIMAL,121301646224,121135037487
NORMAL,B,96,2,Jul,2,linear,0:39:34.303785,OPTIMAL,121300224042,121131452175
NORMAL,B,96,2,Jul,2,quadratic,0:49:28.592517,OPTIMAL,121307774987,121132794845
NORMAL,B,96,2,Sep,2,constant,0:52:44.491293,OPTIMAL,121295623766,121129336036
NORMAL,B,96,2,Sep,2,exponential,0:31:37.138554,OPTIMAL,121302292754,121135219020
NORMAL,B,96,2,Sep,2,linear,0:46:10.756110,OPTIMAL,121350025812,121131858184
NORMAL,B,96,2,Sep,2,quadratic,0:58:02.234929,OPTIMAL,121295489156,121133094022
NORMAL,B,96,3,Dec,2,constant,0:36:41.532371,OPTIMAL,121215870343,121147139156
NORMAL,B,96,3,Dec,2,exponential,0:28:17.500117,OPTIMAL,121224134752,121151969564
NORMAL,B,96,3,Dec,2,linear,0:53:01.632739,OPTIMAL,121217048312,121149047735
NORMAL,B,96,3,Dec,2,quadratic,0:28:31.084363,OPTIMAL,121445862517,121150040431
NORMAL,B,96,3,Jul,2,constant,0:32:49.931348,OPTIMAL,121224116992,121145064804
NORMAL,B,96,3,Jul,2,exponential,0:50:01.227594,OPTIMAL,121230539574,121151357802
NORMAL,B,96,3,Jul,2,linear,0:33:52.614571,OPTIMAL,121239225797,121147774052
NORMAL,B,96,3,Jul,2,quadratic,0:49:03.628514,OPTIMAL,121220298461,121149117928
NORMAL,B,96,3,Sep,2,constant,0:33:21.334264,OPTIMAL,121220050138,121145653973
NORMAL,B,96,3,Sep,2,exponential,0:28:59.436842,OPTIMAL,121232917590,121151539483
NORMAL,B,96,3,Sep,2,linear,0:30:49.183514,OPTIMAL,121463464722,121148180432
NORMAL,B,96,3,Sep,2,quadratic,0:27:29.222617,OPTIMAL,121236386462,121149417679
NORMAL,B,96,4,Dec,2,constant,0:33:56.616775,OPTIMAL,121126368471,121065763196
NORMAL,B,96,4,Dec,2,exponential,0:27:25.577729,OPTIMAL,121128382210,121070593047
NORMAL,B,96,4,Dec,2,linear,0:33:53.477412,OPTIMAL,121132910797,121067668393
NORMAL,B,96,4,Dec,2,quadratic,0:33:34.604703,OPTIMAL,121130983821,121068658819
NORMAL,B,96,4,Jul,2,constant,0:32:08.838840,OPTIMAL,121134058671,121063691101
NORMAL,B,96,4,Jul,2,exponential,0:39:20.768750,OPTIMAL,121129970385,121069981781
NORMAL,B,96,4,Jul,2,linear,0:33:12.307686,OPTIMAL,121119658898,121066393523
NORMAL,B,96,4,Jul,2,quadratic,0:32:22.587659,OPTIMAL,121138671794,121067738848
NORMAL,B,96,4,Sep,2,constant,0:36:58.361283,OPTIMAL,121122239321,121064280172
NORMAL,B,96,4,Sep,2,exponential,0:33:29.565869,OPTIMAL,121127772054,121070163185
NORMAL,B,96,4,Sep,2,linear,0:32:51.703185,OPTIMAL,121332884551,121066800351
NORMAL,B,96,4,Sep,2,quadratic,0:27:29.366702,OPTIMAL,121336731754,121068038271
NORMAL,B,96,5,Dec,2,constant,0:26:35.648829,OPTIMAL,121333695350,121106981890
NORMAL,B,96,5,Dec,2,exponential,0:31:53.916181,OPTIMAL,121207658698,121111812964
NORMAL,B,96,5,Dec,2,linear,0:33:50.287175,OPTIMAL,121211750779,121108888454
NORMAL,B,96,5,Dec,2,quadratic,0:33:51.672513,OPTIMAL,121225927877,121109878841
NORMAL,B,96,5,Jul,2,constant,0:30:05.618353,OPTIMAL,121206752201,121104911246
NORMAL,B,96,5,Jul,2,exponential,0:38:13.612448,OPTIMAL,121208803169,121111201629
NORMAL,B,96,5,Jul,2,linear,0:57:15.556997,OPTIMAL,121206323195,121107616346
NORMAL,B,96,5,Jul,2,quadratic,0:33:07.281826,OPTIMAL,121229722674,121108957789
NORMAL,B,96,5,Sep,2,constant,0:27:27.136404,OPTIMAL,121342688635,121105500413
NORMAL,B,96,5,Sep,2,exponential,0:29:22.525011,OPTIMAL,121222847226,121111382945
NORMAL,B,96,5,Sep,2,linear,0:35:46.136895,OPTIMAL,121207206613,121108022383
NORMAL,B,96,5,Sep,2,quadratic,0:34:32.094710,OPTIMAL,121206668242,121109257227
